policy_id,regime,seed,days,total_demand,completed_loads,unmet_demand,demand_fulfillment_rate,effective_output,total_tco,total_tco_report_value,pm_cost,cm_cost,downtime_cost,degradation_cost,unmet_demand_cost,pm_count,pm_component_count,pm_tire,pm_engine,pm_brake,cm_count,cm_tire,cm_engine,cm_brake,failure_count,total_downtime_hours,avg_truck_hi,avg_tire_hi,avg_engine_hi,avg_brake_hi,avg_frailty,max_frailty,availability_rate,route_r_a1_loads,route_r_a2_loads,route_r_b1_loads,route_r_b2_loads,route_r_c1_loads,route_r_c2_loads,shovel_a_loads,shovel_b_loads,shovel_c_loads,crusher_1_loads,crusher_2_loads,pm_bay_utilization,max_simultaneous_pm,standby_reserve_activations,avg_selected_route_value,avg_selected_risk_penalty,avg_selected_capacity_score,avg_selected_queue_penalty
H_TIME,high_demand_high_stress,104,90,21690,21690,0,1.0,6142570.0,11046.728526,11046728.526,3026.0,997.1,6791.2,232.428526,0.0,356,1068,356,356,356,92,79,6,7,92,5224,0.58722,0.727584,0.723501,0.775929,0.957645,1.907839,0.7115,4071,3882,3887,3879,3871,2100,7953,7766,5971,11829,9861,0.902778,2,0,0.656835,1.581108,46.990405,0.331236
H_TIME,high_demand_high_stress,105,90,21690,21690,0,1.0,6142115.0,11549.784394,11549784.394,3026.0,1199.9,7081.1,242.784394,0.0,356,1068,356,356,356,103,70,22,11,103,5447,0.571185,0.72131,0.683088,0.847457,1.00073,1.848704,0.707574,4047,3899,3885,3882,3884,2093,7946,7767,5977,11816,9874,0.902778,2,0,0.656804,1.608831,46.980911,0.331133
H_TIME,high_demand_high_stress,106,90,21690,21690,0,1.0,6143235.0,10419.00538,10419005.38,3026.0,709.8,6450.6,232.60538,0.0,356,1068,356,356,356,60,39,15,6,60,4962,0.578689,0.717782,0.631241,0.789877,0.994688,1.747836,0.715778,4060,3894,3886,3897,3851,2102,7954,7783,5953,11797,9893,0.902778,2,0,0.656712,1.578597,47.01177,0.330674
H_TIME,high_demand_high_stress,107,90,21690,21690,0,1.0,6142360.0,11869.256618,11869256.618,3026.0,1350.7,7250.1,242.456618,0.0,356,1068,356,356,356,122,98,13,11,122,5577,0.564705,0.71069,0.700754,0.789517,0.972834,1.946739,0.7055,4075,3878,3880,3880,3881,2096,7953,7760,5977,11836,9854,0.902778,2,0,0.656852,1.6457,46.977169,0.331452
H_TIME,high_demand_high_stress,108,90,21690,21690,0,1.0,6141135.0,12889.683786,12889683.786,3026.0,1773.2,7826.0,264.483786,0.0,356,1068,356,356,356,158,115,19,24,158,6020,0.57445,0.659166,0.696427,0.827682,1.054453,2.116225,0.698,4051,3872,3897,3888,3885,2097,7923,7785,5982,11833,9857,0.902778,2,0,0.65692,1.693724,46.968922,0.331437
H_TIME,high_demand_high_stress,109,90,21690,21690,0,1.0,6142045.0,10521.164387,10521164.387,3026.0,770.9,6501.3,222.964387,0.0,356,1068,356,356,356,72,67,4,1,72,5001,0.627227,0.661482,0.801674,0.83278,0.947255,1.608784,0.715278,4055,3887,3880,3893,3878,2097,7942,7773,5975,11813,9877,0.902778,2,0,0.656802,1.466704,47.005652,0.33082
H_TIME,high_demand_high_stress,110,90,21690,21690,0,1.0,6144705.0,13052.85553,13052855.53,3026.0,1860.3,7900.1,266.45553,0.0,356,1068,356,356,356,158,102,37,19,158,6077,0.54912,0.678072,0.661286,0.792163,1.097465,2.06887,0.696852,4074,3920,3879,3866,3851,2100,7994,7745,5951,11804,9886,0.902778,2,0,0.656743,1.731038,46.973543,0.33139
H1,high_demand_high_stress,101,90,21690,21690,0,1.0,5607280.0,6833.489784,6833489.784,2342.5,0.0,4295.2,195.789784,0.0,835,844,324,263,257,0,0,0,0,0,3304,0.471422,0.496349,0.53874,0.56807,0.94495,1.789128,0.754241,8,0,4964,3398,5940,7380,8,8362,13320,10912,10778,0.571991,2,0,0.674174,1.694947,39.961088,0.445446
H1,high_demand_high_stress,102,90,21690,21690,0,1.0,5607280.0,6983.24002,6983240.02,2384.5,0.0,4399.2,199.54002,0.0,854,865,333,259,273,0,0,0,0,0,3384,0.473109,0.482079,0.560996,0.565271,0.943556,1.737806,0.753148,8,0,4763,3599,5940,7380,8,8362,13320,10711,10979,0.585648,2,0,0.67343,1.697194,40.118073,0.441472
H1,high_demand_high_stress,103,90,21690,21690,0,1.0,5607350.0,7465.467847,7465467.847,2570.0,0.0,4683.9,211.567847,0.0,898,921,374,303,244,0,0,0,0,0,3603,0.451407,0.479963,0.545868,0.561683,0.997821,1.916314,0.74987,10,0,4968,3392,5940,7380,10,8360,13320,10918,10772,0.62662,2,0,0.674194,1.732798,39.896081,0.446455
H1,high_demand_high_stress,104,90,21690,21690,0,1.0,5607490.0,7063.941466,7063941.466,2416.5,10.4,4435.6,201.441466,0.0,855,870,342,275,253,1,1,0,0,1,3412,0.465916,0.529083,0.54598,0.520361,0.957645,1.907839,0.75263,14,0,4888,3468,5940,7380,14,8356,13320,10842,10848,0.590046,2,0,0.673908,1.705972,39.980499,0.444556
H1,high_demand_high_stress,105,90,21690,21690,0,1.0,5607490.0,7394.363436,7394363.436,2542.5,10.4,4633.2,208.263436,0.0,887,900,354,313,233,1,1,0,0,1,3564,0.474025,0.502012,0.560025,0.537395,1.00073,1.848704,0.750407,14,0,4980,3376,5940,7380,14,8356,13320,10934,10756,0.617824,2,0,0.674246,1.71786,39.848693,0.447264
H1,high_demand_high_stress,106,90,21690,21690,0,1.0,5607455.0,7406.585132,7406585.132,2551.5,0.0,4646.2,208.885132,0.0,898,908,361,308,239,0,0,0,0,0,3574,0.475821,0.53006,0.546953,0.55567,0.994688,1.747836,0.750407,13,0,4945,3412,5940,7380,13,8357,13320,10898,10792,0.619907,2,0,0.674115,1.724523,39.888197,0.446404
H1,high_demand_high_stress,107,90,21690,21690,0,1.0,5607280.0,7020.828371,7020828.371,2404.0,0.0,4414.8,202.028371,0.0,875,885,394,259,232,0,0,0,0,0,3396,0.469282,0.511423,0.539245,0.541596,0.972834,1.946739,0.753278,8,0,4961,3401,5940,7380,8,8362,13320,10909,10781,0.584028,2,0,0.674163,1.703125,39.854541,0.447044
H1,high_demand_high_stress,108,90,21690,21690,0,1.0,5607420.0,7704.290906,7704290.906,2640.5,0.0,4843.8,219.990906,0.0,940,968,411,284,273,0,0,0,0,0,3726,0.448312,0.49565,0.523772,0.550203,1.054453,2.116225,0.74837,12,0,4731,3627,5940,7380,12,8358,13320,10683,11007,0.64537,2,0,0.673321,1.754927,40.179115,0.44027
H1,high_demand_high_stress,109,90,21690,21690,0,1.0,5607455.0,6855.304316,6855304.316,2343.0,0.0,4314.7,197.604316,0.0,843,860,361,249,250,0,0,0,0,0,3319,0.458662,0.48489,0.5649,0.531438,0.947255,1.608784,0.754111,13,0,4962,3395,5940,7380,13,8357,13320,10915,10775,0.573611,2,0,0.674178,1.702704,39.928585,0.445929
H1,high_demand_high_stress,110,90,21690,21690,0,1.0,5607455.0,8213.559206,8213559.206,2805.5,52.0,5123.3,232.759206,0.0,855,1003,403,333,267,5,5,0,0,5,3941,0.388256,0.420714,0.511072,0.485028,1.097465,2.06887,0.742907,13,0,4673,3684,5940,7380,13,8357,13320,10626,11064,0.703241,2,0,0.673118,1.861598,40.172805,0.439918
H2,high_demand_high_stress,101,90,21690,21690,0,1.0,5608085.0,6844.102082,6844102.082,2346.0,0.0,4301.7,196.402082,0.0,833,845,325,264,256,0,0,0,0,0,3309,0.448985,0.493585,0.553123,0.524043,0.94495,1.789128,0.75413,31,0,5580,2759,5940,7380,31,8339,13320,11551,10139,0.57338,2,0,0.676508,1.743898,39.091886,0.463476
H2,high_demand_high_stress,102,90,21690,21690,0,1.0,5608120.0,6889.931855,6889931.855,2356.5,0.0,4335.5,197.931855,0.0,839,855,330,256,269,0,0,0,0,0,3335,0.451951,0.491066,0.554992,0.533999,0.943556,1.737806,0.753741,32,0,5580,2758,5940,7380,32,8338,13320,11552,10138,0.578241,2,0,0.67651,1.744418,39.095159,0.463417
H2,high_demand_high_stress,103,90,21690,21690,0,1.0,5608085.0,7454.46542,7454465.42,2565.0,0.0,4677.4,212.06542,0.0,900,921,378,301,242,0,0,0,0,0,3598,0.464357,0.519895,0.517653,0.519522,0.997821,1.916314,0.75,31,0,5580,2759,5940,7380,31,8339,13320,11551,10139,0.625,2,0,0.676508,1.781698,39.091886,0.463476
H2,high_demand_high_stress,104,90,21690,21690,0,1.0,5608085.0,6980.725918,6980725.918,2393.0,0.0,4387.5,200.225918,0.0,856,864,341,269,254,0,0,0,0,0,3375,0.446934,0.498038,0.533825,0.529806,0.957645,1.907839,0.753315,31,0,5580,2759,5940,7380,31,8339,13320,11551,10139,0.583565,2,0,0.676508,1.753476,39.091886,0.463476
H2,high_demand_high_stress,105,90,21690,21690,0,1.0,5608120.0,7341.057629,7341057.629,2527.5,10.4,4595.5,207.657629,0.0,869,892,344,313,235,1,1,0,0,1,3535,0.448062,0.475889,0.530168,0.550694,1.00073,1.848704,0.750611,32,0,5580,2758,5940,7380,32,8338,13320,11552,10138,0.615278,2,0,0.676508,1.767877,39.093679,0.463447
H2,high_demand_high_stress,106,90,21690,21690,0,1.0,5608085.0,7411.610313,7411610.313,2558.0,0.0,4643.6,210.010313,0.0,895,908,360,312,236,0,0,0,0,0,3572,0.453166,0.474181,0.559931,0.520253,0.994688,1.747836,0.750389,31,0,5580,2759,5940,7380,31,8339,13320,11551,10139,0.620139,2,0,0.676508,1.779351,39.091886,0.463476
H2,high_demand_high_stress,107,90,21690,21690,0,1.0,5608085.0,6947.174532,6947174.532,2382.0,0.0,4364.1,201.074532,0.0,866,874,389,261,224,0,0,0,0,0,3357,0.44351,0.479649,0.530495,0.504997,0.972834,1.946739,0.753833,31,0,5580,2759,5940,7380,31,8339,13320,11551,10139,0.577083,2,0,0.676508,1.75339,39.094652,0.463431
H2,high_demand_high_stress,108,90,21690,21690,0,1.0,5608050.0,7720.661944,7720661.944,2636.0,10.4,4854.2,220.061944,0.0,934,966,413,285,268,1,1,0,0,1,3734,0.445476,0.516167,0.52775,0.512398,1.054453,2.116225,0.74813,30,0,5580,2760,5940,7380,30,8340,13320,11550,10140,0.646296,2,0,0.676504,1.801805,39.095708,0.463428
H2,high_demand_high_stress,109,90,21690,21690,0,1.0,5608085.0,6897.619014,6897619.014,2353.5,0.0,4344.6,199.519014,0.0,858,866,364,247,255,0,0,0,0,0,3342,0.450917,0.486252,0.517883,0.538344,0.947255,1.608784,0.753963,31,0,5580,2759,5940,7380,31,8339,13320,11551,10139,0.575463,2,0,0.676508,1.751946,39.091886,0.463476
H2,high_demand_high_stress,110,90,21690,21690,0,1.0,5608050.0,8191.914066,8191914.066,2792.5,52.0,5115.5,231.914066,0.0,870,999,400,330,269,5,5,0,0,5,3935,0.403463,0.443531,0.490416,0.494898,1.097465,2.06887,0.743296,30,0,5580,2760,5940,7380,30,8340,13320,11550,10140,0.69838,2,0,0.676504,1.898176,39.093985,0.463447
H3,high_demand_high_stress,101,90,21690,21690,0,1.0,5874750.0,7592.16826,7592168.26,2601.5,0.0,4782.7,207.96826,0.0,916,956,408,277,271,0,0,0,0,0,3679,0.67712,0.724558,0.715798,0.72992,0.94495,1.789128,0.748796,5220,0,5580,0,5940,4950,5220,5580,10890,16740,4950,0.640046,2,0,0.686426,1.796664,36.929461,0.514887
H3,high_demand_high_stress,102,90,21690,21690,0,1.0,5874750.0,7887.551207,7887551.207,2714.5,0.0,4958.2,214.851207,0.0,916,982,399,306,277,0,0,0,0,0,3814,0.677283,0.735562,0.713783,0.707574,0.943556,1.737806,0.746296,5220,0,5580,0,5940,4950,5220,5580,10890,16740,4950,0.671296,2,0,0.686426,1.815494,36.929461,0.514887
H3,high_demand_high_stress,103,90,21690,21690,0,1.0,5874750.0,8624.447778,8624447.778,2957.5,58.5,5374.2,234.247778,0.0,737,1057,438,356,263,5,3,1,1,5,4134,0.629547,0.708153,0.669476,0.668719,0.997821,1.916314,0.737148,5220,0,5580,0,5940,4950,5220,5580,10890,16740,4950,0.773148,2,0,0.686422,2.004187,36.929569,0.51491
H3,high_demand_high_stress,104,90,21690,21690,0,1.0,5874750.0,7882.893823,7882893.823,2712.5,0.0,4954.3,216.093823,0.0,917,996,428,291,277,0,0,0,0,0,3811,0.667009,0.741491,0.72023,0.709528,0.957645,1.907839,0.74637,5220,0,5580,0,5940,4950,5220,5580,10890,16740,4950,0.67037,2,0,0.686426,1.811869,36.929461,0.514887
H3,high_demand_high_stress,105,90,21690,21690,0,1.0,5874750.0,8308.668402,8308668.402,2880.0,0.0,5202.6,226.068402,0.0,908,1036,428,336,272,0,0,0,0,0,4002,0.669594,0.719425,0.711324,0.72482,1.00073,1.848704,0.742667,5220,0,5580,0,5940,4950,5220,5580,10890,16740,4950,0.716667,2,0,0.686426,1.863988,36.929461,0.514887
H3,high_demand_high_stress,106,90,21690,21690,0,1.0,5874750.0,8034.018024,8034018.024,2782.5,0.0,5034.9,216.618024,0.0,893,979,368,346,265,0,0,0,0,0,3873,0.679754,0.724549,0.7039,0.722474,0.994688,1.747836,0.744778,5220,0,5580,0,5940,4950,5220,5580,10890,16740,4950,0.690278,2,0,0.686426,1.834018,36.929461,0.514887
H3,high_demand_high_stress,107,90,21690,21690,0,1.0,5874750.0,8206.900539,8206900.539,2832.5,0.0,5149.3,225.100539,0.0,951,1044,473,306,265,0,0,0,0,0,3961,0.669603,0.71496,0.719409,0.729286,0.972834,1.946739,0.744222,5220,0,5580,0,5940,4950,5220,5580,10890,16740,4950,0.697222,2,0,0.686426,1.840058,36.929461,0.514887
H3,high_demand_high_stress,108,90,21690,21690,0,1.0,5874750.0,8977.502912,8977502.912,2969.0,191.1,5574.4,243.002912,0.0,706,1082,456,328,298,18,15,0,3,18,4288,0.618396,0.667644,0.648889,0.656917,1.054453,2.116225,0.733963,5220,0,5580,0,5940,4950,5220,5580,10890,16740,4950,0.78588,2,0,0.686427,2.050115,36.92717,0.514941
H3,high_demand_high_stress,109,90,21690,21690,0,1.0,5874750.0,7537.712769,7537712.769,2588.5,0.0,4742.4,206.812769,0.0,897,955,423,275,257,0,0,0,0,0,3648,0.694572,0.73436,0.703418,0.762292,0.947255,1.608784,0.749019,5220,0,5580,0,5940,4950,5220,5580,10890,16740,4950,0.637269,2,0,0.686426,1.792886,36.929461,0.514887
H3,high_demand_high_stress,110,90,21690,21690,0,1.0,5874750.0,9558.114074,9558114.074,2992.5,425.1,5891.6,248.914074,0.0,686,1073,451,357,265,35,15,9,11,35,4532,0.602984,0.636005,0.669238,0.66174,1.097465,2.06887,0.72937,5220,0,5580,0,5940,4950,5220,5580,10890,16740,4950,0.792593,2,0,0.6864,2.040585,36.940066,0.514736
H4,high_demand_high_stress,101,90,21690,21690,0,1.0,6035400.0,7964.434739,7964434.739,2743.0,0.0,5003.7,217.734739,0.0,929,1007,440,297,270,0,0,0,0,0,3849,0.681657,0.734289,0.711103,0.756306,0.94495,1.789128,0.745889,2970,3870,2970,3960,2970,4950,6840,6930,7920,8910,12780,0.676389,2,0,0.648618,1.879966,49.60166,0.281989
H4,high_demand_high_stress,102,90,21690,21690,0,1.0,6035400.0,8255.118868,8255118.868,2866.5,0.0,5163.6,225.018868,0.0,916,1034,430,331,273,0,0,0,0,0,3972,0.676824,0.729208,0.750202,0.692133,0.943556,1.737806,0.74337,2970,3870,2970,3960,2970,4950,6840,6930,7920,8910,12780,0.70787,2,0,0.648618,1.908939,49.60166,0.281989
H4,high_demand_high_stress,103,90,21690,21690,0,1.0,6035750.0,9409.67829,9409678.29,3001.5,364.0,5798.0,246.17829,0.0,597,1056,420,381,255,34,29,1,4,34,4460,0.594537,0.614348,0.654098,0.642027,0.997821,1.916314,0.729056,2963,3886,2966,3956,2977,4942,6849,6922,7919,8906,12784,0.811806,2,0,0.648591,2.181749,49.595885,0.282014
H4,high_demand_high_stress,104,90,21690,21690,0,1.0,6035400.0,8280.650718,8280650.718,2859.5,0.0,5194.8,226.350718,0.0,930,1047,458,314,275,0,0,0,0,0,3996,0.676895,0.709904,0.733164,0.724814,0.957645,1.907839,0.743185,2970,3870,2970,3960,2970,4950,6840,6930,7920,8910,12780,0.710185,2,0,0.648618,1.935425,49.60166,0.281989
H4,high_demand_high_stress,105,90,21690,21690,0,1.0,6035855.0,8697.716212,8697716.212,2991.5,72.8,5396.3,237.116212,0.0,745,1070,444,359,267,7,7,0,0,7,4151,0.636155,0.650975,0.695937,0.690524,1.00073,1.848704,0.737019,2970,3877,2970,3959,2966,4948,6847,6929,7914,8906,12784,0.772685,2,0,0.648596,2.067469,49.602756,0.281959
H4,high_demand_high_stress,106,90,21690,21690,0,1.0,6035400.0,8408.792253,8408792.253,2935.0,0.0,5246.8,226.992253,0.0,877,1030,396,372,262,0,0,0,0,0,4036,0.674813,0.720873,0.720866,0.711969,0.994688,1.747836,0.741463,2970,3870,2970,3960,2970,4950,6840,6930,7920,8910,12780,0.731713,2,0,0.648618,1.957064,49.60166,0.281989
H4,high_demand_high_stress,107,90,21690,21690,0,1.0,6035470.0,8534.413941,8534413.941,2972.0,10.4,5315.7,236.313941,0.0,807,1094,507,327,260,1,1,0,0,1,4089,0.658198,0.705845,0.702756,0.694192,0.972834,1.946739,0.739204,2970,3871,2970,3960,2969,4950,6841,6930,7919,8909,12781,0.75787,2,0,0.648615,2.041588,49.600894,0.281995
H4,high_demand_high_stress,108,90,21690,21690,0,1.0,6035470.0,9952.545023,9952545.023,2998.5,591.5,6107.4,255.145023,0.0,592,1075,428,350,297,56,52,1,3,56,4698,0.598614,0.6219,0.652953,0.660811,1.054453,2.116225,0.724963,2960,3889,2962,3952,2985,4942,6849,6914,7927,8907,12783,0.817824,2,0,0.648588,2.223756,49.594178,0.282033
H4,high_demand_high_stress,109,90,21690,21690,0,1.0,6035400.0,7916.768469,7916768.469,2730.0,0.0,4969.9,216.868469,0.0,918,1004,454,298,252,0,0,0,0,0,3823,0.683731,0.711471,0.73389,0.730023,0.947255,1.608784,0.746167,2970,3870,2970,3960,2970,4950,6840,6930,7920,8910,12780,0.672917,2,0,0.648618,1.888289,49.60166,0.281989
H4,high_demand_high_stress,110,90,21690,21690,0,1.0,6036135.0,10546.628499,10546628.499,3018.0,841.1,6425.9,261.628499,0.0,561,1054,398,388,268,78,67,4,7,78,4943,0.557065,0.611736,0.606724,0.634688,1.097465,2.06887,0.720222,2955,3907,2961,3946,2988,4933,6862,6907,7921,8904,12786,0.827778,2,0,0.648579,2.246359,49.595305,0.282006
